Fiscal Year,County,Region,Removal Stage,Removals
2013,Refugio,11-Edinburg,Family Preservation,1
2013,Refugio,11-Edinburg,Investigation,9
2013,Robertson,7-Austin,Family Preservation,0
2013,Robertson,7-Austin,Investigation,9
2013,Rockwall,3-Arlington,Family Preservation,1
2013,Rockwall,3-Arlington,Investigation,20
2013,Runnels,2-Abilene,Family Preservation,0
2013,Runnels,2-Abilene,Investigation,15
2013,Rusk,4-Tyler,Family Preservation,6
2013,Rusk,4-Tyler,Investigation,58
2013,Sabine,5-Beaumont,Family Preservation,0
2013,Sabine,5-Beaumont,Investigation,2
2013,San Augustine,5-Beaumont,Family Preservation,1
2013,San Augustine,5-Beaumont,Investigation,4
2013,San Jacinto,5-Beaumont,Family Preservation,8
2013,San Jacinto,5-Beaumont,Investigation,14
2013,San Patricio,11-Edinburg,Family Preservation,21
2013,San Patricio,11-Edinburg,Investigation,39
2013,San Saba,7-Austin,Family Preservation,1
2013,San Saba,7-Austin,Investigation,0
2013,Schleicher,9-Midland,Family Preservation,0
2013,Schleicher,9-Midland,Investigation,10
2013,Scurry,2-Abilene,Family Preservation,1
2013,Scurry,2-Abilene,Investigation,7
2013,Shelby,5-Beaumont,Family Preservation,10
2013,Shelby,5-Beaumont,Investigation,21
2013,Smith,4-Tyler,Family Preservation,48
2013,Smith,4-Tyler,Investigation,150
2013,Somervell,3-Arlington,Family Preservation,2
2013,Somervell,3-Arlington,Investigation,11
2013,Starr,11-Edinburg,Family Preservation,22
2013,Starr,11-Edinburg,Investigation,32
2013,Stephens,2-Abilene,Family Preservation,8
2013,Stephens,2-Abilene,Investigation,4
2013,Sterling,9-Midland,Family Preservation,4
2013,Sterling,9-Midland,Investigation,0
2013,Stonewall,2-Abilene,Family Preservation,0
2013,Stonewall,2-Abilene,Investigation,2
2013,Sutton,9-Midland,Family Preservation,0
2013,Sutton,9-Midland,Investigation,1
2013,Swisher,1-Lubbock,Family Preservation,2
2013,Swisher,1-Lubbock,Investigation,0
2013,Tarrant,3-Arlington,Family Preservation,157
2013,Tarrant,3-Arlington,Investigation,679
2013,Taylor,2-Abilene,Family Preservation,29
2013,Taylor,2-Abilene,Investigation,95
2013,Terry,1-Lubbock,Family Preservation,7
2013,Terry,1-Lubbock,Investigation,18
2013,Throckmorton,2-Abilene,Family Preservation,0
2013,Throckmorton,2-Abilene,Investigation,4
2013,Titus,4-Tyler,Family Preservation,5
2013,Titus,4-Tyler,Investigation,11
2013,Tom Green,9-Midland,Family Preservation,44
2013,Tom Green,9-Midland,Investigation,131
2013,Travis,7-Austin,Family Preservation,143
2013,Travis,7-Austin,Investigation,496
2013,Trinity,5-Beaumont,Family Preservation,4
2013,Trinity,5-Beaumont,Investigation,6
2013,Tyler,5-Beaumont,Family Preservation,0
2013,Tyler,5-Beaumont,Investigation,18
2013,Unknown,Unknown,Family Preservation,0
2013,Unknown,Unknown,Investigation,10
2013,Upshur,4-Tyler,Family Preservation,0
2013,Upshur,4-Tyler,Investigation,57
2013,Upton,9-Midland,Family Preservation,3
2013,Upton,9-Midland,Investigation,1
2013,Uvalde,8-San Antonio,Family Preservation,1
2013,Uvalde,8-San Antonio,Investigation,18
2013,Val Verde,8-San Antonio,Family Preservation,3
2013,Val Verde,8-San Antonio,Investigation,20
2013,Van Zandt,4-Tyler,Family Preservation,24
2013,Van Zandt,4-Tyler,Investigation,46
2013,Victoria,8-San Antonio,Family Preservation,37
2013,Victoria,8-San Antonio,Investigation,51
2013,Walker,6-Houston,Family Preservation,8
2013,Walker,6-Houston,Investigation,34
2013,Waller,6-Houston,Family Preservation,14
2013,Waller,6-Houston,Investigation,19
2013,Ward,9-Midland,Family Preservation,0
2013,Ward,9-Midland,Investigation,3
2013,Washington,7-Austin,Family Preservation,2
2013,Washington,7-Austin,Investigation,24
2013,Webb,11-Edinburg,Family Preservation,65
2013,Webb,11-Edinburg,Investigation,224
2013,Wharton,6-Houston,Family Preservation,3
2013,Wharton,6-Houston,Investigation,6
2013,Wheeler,1-Lubbock,Family Preservation,0
2013,Wheeler,1-Lubbock,Investigation,1
2013,Wichita,2-Abilene,Family Preservation,38
2013,Wichita,2-Abilene,Investigation,76
2013,Wilbarger,2-Abilene,Family Preservation,2
2013,Wilbarger,2-Abilene,Investigation,0
2013,Willacy,11-Edinburg,Family Preservation,14
2013,Willacy,11-Edinburg,Investigation,22
2013,Williamson,7-Austin,Family Preservation,29
2013,Williamson,7-Austin,Investigation,98
2013,Wilson,8-San Antonio,Family Preservation,12
2013,Wilson,8-San Antonio,Investigation,34
2013,Winkler,9-Midland,Family Preservation,2
2013,Winkler,9-Midland,Investigation,1
2013,Wise,3-Arlington,Family Preservation,23
2013,Wise,3-Arlington,Investigation,47
2013,Wood,4-Tyler,Family Preservation,15
2013,Wood,4-Tyler,Investigation,59
2013,Yoakum,1-Lubbock,Family Preservation,0
2013,Yoakum,1-Lubbock,Investigation,10
2013,Young,2-Abilene,Family Preservation,0
2013,Young,2-Abilene,Investigation,8
2013,Zapata,11-Edinburg,Family Preservation,0
2013,Zapata,11-Edinburg,Investigation,7
2013,Zavala,8-San Antonio,Family Preservation,2
2013,Zavala,8-San Antonio,Investigation,7
2012,Anderson,4-Tyler,Family Preservation,6
2012,Anderson,4-Tyler,Investigation,34
2012,Andrews,9-Midland,Family Preservation,4
2012,Andrews,9-Midland,Investigation,14
2012,Angelina,5-Beaumont,Family Preservation,10
2012,Angelina,5-Beaumont,Investigation,32
2012,Aransas,11-Edinburg,Family Preservation,7
2012,Aransas,11-Edinburg,Investigation,32
2012,Armstrong,1-Lubbock,Family Preservation,0
2012,Armstrong,1-Lubbock,Investigation,3
2012,Atascosa,8-San Antonio,Family Preservation,7
2012,Atascosa,8-San Antonio,Investigation,83
2012,Austin,6-Houston,Family Preservation,0
2012,Austin,6-Houston,Investigation,10
2012,Bailey,1-Lubbock,Family Preservation,0
2012,Bailey,1-Lubbock,Investigation,10
2012,Bandera,8-San Antonio,Family Preservation,12
2012,Bandera,8-San Antonio,Investigation,11
2012,Bastrop,7-Austin,Family Preservation,26
2012,Bastrop,7-Austin,Investigation,87
2012,Baylor,2-Abilene,Family Preservation,3
2012,Baylor,2-Abilene,Investigation,0
2012,Bee,11-Edinburg,Family Preservation,29
2012,Bee,11-Edinburg,Investigation,36
2012,Bell,7-Austin,Family Preservation,44
2012,Bell,7-Austin,Investigation,377
2012,Bexar,8-San Antonio,Family Preservation,864
2012,Bexar,8-San Antonio,Investigation,1299
2012,Blanco,7-Austin,Family Preservation,0
2012,Blanco,7-Austin,Investigation,1
2012,Borden,9-Midland,Family Preservation,3
2012,Borden,9-Midland,Investigation,0
2012,Bosque,7-Austin,Family Preservation,7
2012,Bosque,7-Austin,Investigation,9
2012,Bowie,4-Tyler,Family Preservation,18
2012,Bowie,4-Tyler,Investigation,101
2012,Brazoria,6-Houston,Family Preservation,28
2012,Brazoria,6-Houston,Investigation,64
2012,Brazos,7-Austin,Family Preservation,3
2012,Brazos,7-Austin,Investigation,70
2012,Briscoe,1-Lubbock,Family Preservation,1
2012,Briscoe,1-Lubbock,Investigation,1
2012,Brooks,11-Edinburg,Family Preservation,1
2012,Brooks,11-Edinburg,Investigation,11
2012,Brown,2-Abilene,Family Preservation,10
2012,Brown,2-Abilene,Investigation,52
2012,Burleson,7-Austin,Family Preservation,0
2012,Burleson,7-Austin,Investigation,18
2012,Burnet,7-Austin,Family Preservation,11
2012,Burnet,7-Austin,Investigation,36
2012,Caldwell,7-Austin,Family Preservation,12
2012,Caldwell,7-Austin,Investigation,49
2012,Calhoun,8-San Antonio,Family Preservation,2
2012,Calhoun,8-San Antonio,Investigation,6
2012,Callahan,2-Abilene,Family Preservation,0
2012,Callahan,2-Abilene,Investigation,4
2012,Cameron,11-Edinburg,Family Preservation,65
2012,Cameron,11-Edinburg,Investigation,126
2012,Camp,4-Tyler,Family Preservation,4
2012,Camp,4-Tyler,Investigation,12
2012,Carson,1-Lubbock,Family Preservation,3
2012,Carson,1-Lubbock,Investigation,2
2012,Cass,4-Tyler,Family Preservation,0
2012,Cass,4-Tyler,Investigation,35
2012,Castro,1-Lubbock,Family Preservation,20
2012,Castro,1-Lubbock,Investigation,10
2012,Chambers,6-Houston,Family Preservation,13
2012,Chambers,6-Houston,Investigation,24
2012,Cherokee,4-Tyler,Family Preservation,31
2012,Cherokee,4-Tyler,Investigation,64
2012,Childress,1-Lubbock,Family Preservation,6
2012,Childress,1-Lubbock,Investigation,3
2012,Clay,2-Abilene,Family Preservation,0
2012,Clay,2-Abilene,Investigation,2
2012,Cochran,1-Lubbock,Family Preservation,1
2012,Cochran,1-Lubbock,Investigation,1
2012,Coke,9-Midland,Family Preservation,2
2012,Coke,9-Midland,Investigation,3
2012,Coleman,2-Abilene,Family Preservation,3
2012,Coleman,2-Abilene,Investigation,6
2012,Collin,3-Arlington,Family Preservation,27
2012,Collin,3-Arlington,Investigation,132
2012,Collingsworth,1-Lubbock,Family Preservation,2
2012,Collingsworth,1-Lubbock,Investigation,0
2012,Colorado,6-Houston,Family Preservation,0
2012,Colorado,6-Houston,Investigation,2
2012,Comal,8-San Antonio,Family Preservation,12
2012,Comal,8-San Antonio,Investigation,59
2012,Comanche,2-Abilene,Family Preservation,0
2012,Comanche,2-Abilene,Investigation,15
2012,Concho,9-Midland,Family Preservation,0
2012,Concho,9-Midland,Investigation,3
2012,Cooke,3-Arlington,Family Preservation,7
2012,Cooke,3-Arlington,Investigation,20
2012,Coryell,7-Austin,Family Preservation,16
2012,Coryell,7-Austin,Investigation,83
2012,Crockett,9-Midland,Family Preservation,0
2012,Crockett,9-Midland,Investigation,2
2012,Crosby,1-Lubbock,Family Preservation,3
2012,Crosby,1-Lubbock,Investigation,3
2012,Dallam,1-Lubbock,Family Preservation,0
2012,Dallam,1-Lubbock,Investigation,3
2012,Dallas,3-Arlington,Family Preservation,620
2012,Dallas,3-Arlington,Investigation,975
2012,Dawson,9-Midland,Family Preservation,11
2012,Dawson,9-Midland,Investigation,3
2012,DeWitt,8-San Antonio,Family Preservation,0
2012,DeWitt,8-San Antonio,Investigation,8
2012,Deaf Smith,1-Lubbock,Family Preservation,9
2012,Deaf Smith,1-Lubbock,Investigation,5
2012,Delta,4-Tyler,Family Preservation,0
2012,Delta,4-Tyler,Investigation,8
2012,Denton,3-Arlington,Family Preservation,33
2012,Denton,3-Arlington,Investigation,238
2012,Dimmit,8-San Antonio,Family Preservation,0
2012,Dimmit,8-San Antonio,Investigation,5
2012,Donley,1-Lubbock,Family Preservation,0
2012,Donley,1-Lubbock,Investigation,4
2012,Duval,11-Edinburg,Family Preservation,0
2012,Duval,11-Edinburg,Investigation,7
2012,Eastland,2-Abilene,Family Preservation,10
2012,Eastland,2-Abilene,Investigation,8
2012,Ector,9-Midland,Family Preservation,47
2012,Ector,9-Midland,Investigation,111
2012,El Paso,10-El Paso,Family Preservation,118
2012,El Paso,10-El Paso,Investigation,179
2012,Ellis,3-Arlington,Family Preservation,4
2012,Ellis,3-Arlington,Investigation,26
2012,Erath,3-Arlington,Family Preservation,0
2012,Erath,3-Arlington,Investigation,23
2012,Falls,7-Austin,Family Preservation,0
2012,Falls,7-Austin,Investigation,9
2012,Fannin,3-Arlington,Family Preservation,0
2012,Fannin,3-Arlington,Investigation,5
2012,Fayette,7-Austin,Family Preservation,4
2012,Fayette,7-Austin,Investigation,27
2012,Fisher,2-Abilene,Family Preservation,0
2012,Fisher,2-Abilene,Investigation,2
2012,Floyd,1-Lubbock,Family Preservation,7
2012,Floyd,1-Lubbock,Investigation,8
2012,Fort Bend,6-Houston,Family Preservation,13
2012,Fort Bend,6-Houston,Investigation,60
2012,Franklin,4-Tyler,Family Preservation,1
2012,Franklin,4-Tyler,Investigation,5
2012,Freestone,7-Austin,Family Preservation,0
2012,Freestone,7-Austin,Investigation,9
2012,Frio,8-San Antonio,Family Preservation,1
2012,Frio,8-San Antonio,Investigation,37
2012,Gaines,9-Midland,Family Preservation,1
2012,Gaines,9-Midland,Investigation,7
2012,Galveston,6-Houston,Family Preservation,30
2012,Galveston,6-Houston,Investigation,68
2012,Garza,1-Lubbock,Family Preservation,3
2012,Garza,1-Lubbock,Investigation,3
2012,Gillespie,8-San Antonio,Family Preservation,3
2012,Gillespie,8-San Antonio,Investigation,17
2012,Gonzales,8-San Antonio,Family Preservation,2
2012,Gonzales,8-San Antonio,Investigation,6
2012,Gray,1-Lubbock,Family Preservation,1
2012,Gray,1-Lubbock,Investigation,25
2012,Grayson,3-Arlington,Family Preservation,8
2012,Grayson,3-Arlington,Investigation,53
2012,Gregg,4-Tyler,Family Preservation,6
2012,Gregg,4-Tyler,Investigation,79
2012,Grimes,7-Austin,Family Preservation,2
2012,Grimes,7-Austin,Investigation,11
2012,Guadalupe,8-San Antonio,Family Preservation,17
2012,Guadalupe,8-San Antonio,Investigation,102
2012,Hale,1-Lubbock,Family Preservation,5
2012,Hale,1-Lubbock,Investigation,41
2012,Hall,1-Lubbock,Family Preservation,0
2012,Hall,1-Lubbock,Investigation,4
2012,Hamilton,7-Austin,Family Preservation,0
2012,Hamilton,7-Austin,Investigation,3
2012,Hardeman,2-Abilene,Family Preservation,0
2012,Hardeman,2-Abilene,Investigation,4
2012,Hardin,5-Beaumont,Family Preservation,8
2012,Hardin,5-Beaumont,Investigation,8
2012,Harris,6-Houston,Family Preservation,369
2012,Harris,6-Houston,Investigation,1411
2012,Harrison,4-Tyler,Family Preservation,5
2012,Harrison,4-Tyler,Investigation,40
2012,Haskell,2-Abilene,Family Preservation,0
2012,Haskell,2-Abilene,Investigation,2
2012,Hays,7-Austin,Family Preservation,14
2012,Hays,7-Austin,Investigation,58
2012,Hemphill,1-Lubbock,Family Preservation,0
2012,Hemphill,1-Lubbock,Investigation,4
2012,Henderson,4-Tyler,Family Preservation,13
2012,Henderson,4-Tyler,Investigation,60
2012,Hidalgo,11-Edinburg,Family Preservation,181
2012,Hidalgo,11-Edinburg,Investigation,418
2012,Hill,7-Austin,Family Preservation,3
2012,Hill,7-Austin,Investigation,43
2012,Hockley,1-Lubbock,Family Preservation,6
2012,Hockley,1-Lubbock,Investigation,28
2012,Hood,3-Arlington,Family Preservation,13
2012,Hood,3-Arlington,Investigation,39
2012,Hopkins,4-Tyler,Family Preservation,7
2012,Hopkins,4-Tyler,Investigation,17
2012,Houston,5-Beaumont,Family Preservation,2
2012,Houston,5-Beaumont,Investigation,19
2012,Howard,9-Midland,Family Preservation,29
2012,Howard,9-Midland,Investigation,29
2012,Hudspeth,10-El Paso,Family Preservation,0
2012,Hudspeth,10-El Paso,Investigation,1
2012,Hunt,3-Arlington,Family Preservation,16
2012,Hunt,3-Arlington,Investigation,113
2012,Hutchinson,1-Lubbock,Family Preservation,16
2012,Hutchinson,1-Lubbock,Investigation,8
2012,Jack,2-Abilene,Family Preservation,0
2012,Jack,2-Abilene,Investigation,8
2012,Jasper,5-Beaumont,Family Preservation,5
2012,Jasper,5-Beaumont,Investigation,12
2012,Jefferson,5-Beaumont,Family Preservation,46
2012,Jefferson,5-Beaumont,Investigation,156
2012,Jim Hogg,11-Edinburg,Family Preservation,10
2012,Jim Hogg,11-Edinburg,Investigation,5
2012,Jim Wells,11-Edinburg,Family Preservation,5
2012,Jim Wells,11-Edinburg,Investigation,63
2012,Johnson,3-Arlington,Family Preservation,35
2012,Johnson,3-Arlington,Investigation,115
2012,Jones,2-Abilene,Family Preservation,0
2012,Jones,2-Abilene,Investigation,2
2012,Karnes,8-San Antonio,Family Preservation,5
2012,Karnes,8-San Antonio,Investigation,6
2012,Kaufman,3-Arlington,Family Preservation,9
2012,Kaufman,3-Arlington,Investigation,49
2012,Kendall,8-San Antonio,Family Preservation,7
2012,Kendall,8-San Antonio,Investigation,6
2012,Kent,2-Abilene,Family Preservation,0
2012,Kent,2-Abilene,Investigation,4
2012,Kerr,8-San Antonio,Family Preservation,11
2012,Kerr,8-San Antonio,Investigation,33
2012,Kimble,9-Midland,Family Preservation,3
2012,Kimble,9-Midland,Investigation,5
2012,Kinney,8-San Antonio,Family Preservation,0
2012,Kinney,8-San Antonio,Investigation,3
2012,Kleberg,11-Edinburg,Family Preservation,3
2012,Kleberg,11-Edinburg,Investigation,16
2012,Knox,2-Abilene,Family Preservation,0
2012,Knox,2-Abilene,Investigation,4
2012,La Salle,8-San Antonio,Family Preservation,1
2012,La Salle,8-San Antonio,Investigation,11
2012,Lamar,4-Tyler,Family Preservation,8
2012,Lamar,4-Tyler,Investigation,39
2012,Lamb,1-Lubbock,Family Preservation,0
2012,Lamb,1-Lubbock,Investigation,5
2012,Lampasas,7-Austin,Family Preservation,7
2012,Lampasas,7-Austin,Investigation,23
2012,Lavaca,8-San Antonio,Family Preservation,4
2012,Lavaca,8-San Antonio,Investigation,12
2012,Lee,7-Austin,Family Preservation,4
2012,Lee,7-Austin,Investigation,12
2012,Leon,7-Austin,Family Preservation,0
2012,Leon,7-Austin,Investigation,12
2012,Liberty,6-Houston,Family Preservation,20
2012,Liberty,6-Houston,Investigation,103
2012,Limestone,7-Austin,Family Preservation,3
2012,Limestone,7-Austin,Investigation,17
2012,Lipscomb,1-Lubbock,Family Preservation,0
2012,Lipscomb,1-Lubbock,Investigation,2
2012,Live Oak,11-Edinburg,Family Preservation,8
2012,Live Oak,11-Edinburg,Investigation,7
2012,Llano,7-Austin,Family Preservation,0
2012,Llano,7-Austin,Investigation,28
2012,Lubbock,1-Lubbock,Family Preservation,61
2012,Lubbock,1-Lubbock,Investigation,215
2012,Lynn,1-Lubbock,Family Preservation,0
2012,Lynn,1-Lubbock,Investigation,1
2012,Madison,7-Austin,Family Preservation,0
2012,Madison,7-Austin,Investigation,20
2012,Marion,4-Tyler,Family Preservation,4
2012,Marion,4-Tyler,Investigation,5
2012,Martin,9-Midland,Family Preservation,0
2012,Martin,9-Midland,Investigation,1
2012,Matagorda,6-Houston,Family Preservation,4
2012,Matagorda,6-Houston,Investigation,18
2012,Maverick,8-San Antonio,Family Preservation,0
2012,Maverick,8-San Antonio,Investigation,10
2012,McCulloch,9-Midland,Family Preservation,4
2012,McCulloch,9-Midland,Investigation,7
2012,McLennan,7-Austin,Family Preservation,26
2012,McLennan,7-Austin,Investigation,131
2012,McMullen,11-Edinburg,Family Preservation,0
2012,McMullen,11-Edinburg,Investigation,2
2012,Medina,8-San Antonio,Family Preservation,18
2012,Medina,8-San Antonio,Investigation,48
2012,Menard,9-Midland,Family Preservation,0
2012,Menard,9-Midland,Investigation,4
2012,Midland,9-Midland,Family Preservation,13
2012,Midland,9-Midland,Investigation,60
2012,Milam,7-Austin,Family Preservation,13
2012,Milam,7-Austin,Investigation,28
2012,Mills,7-Austin,Family Preservation,0
2012,Mills,7-Austin,Investigation,4
2012,Mitchell,2-Abilene,Family Preservation,1
2012,Mitchell,2-Abilene,Investigation,6
2012,Montague,2-Abilene,Family Preservation,16
2012,Montague,2-Abilene,Investigation,14
2012,Montgomery,6-Houston,Family Preservation,47
2012,Montgomery,6-Houston,Investigation,271
2012,Moore,1-Lubbock,Family Preservation,5
2012,Moore,1-Lubbock,Investigation,13
2012,Morris,4-Tyler,Family Preservation,0
2012,Morris,4-Tyler,Investigation,4
2012,Nacogdoches,5-Beaumont,Family Preservation,8
2012,Nacogdoches,5-Beaumont,Investigation,59
2012,Navarro,3-Arlington,Family Preservation,9
2012,Navarro,3-Arlington,Investigation,28
2012,Newton,5-Beaumont,Family Preservation,1
2012,Newton,5-Beaumont,Investigation,12
2012,Nolan,2-Abilene,Family Preservation,17
2012,Nolan,2-Abilene,Investigation,34
2012,Nueces,11-Edinburg,Family Preservation,76
2012,Nueces,11-Edinburg,Investigation,135
2012,Ochiltree,1-Lubbock,Family Preservation,0
2012,Ochiltree,1-Lubbock,Investigation,6
2012,Oldham,1-Lubbock,Family Preservation,0
2012,Oldham,1-Lubbock,Investigation,1
2012,Orange,5-Beaumont,Family Preservation,13
2012,Orange,5-Beaumont,Investigation,66
2012,Out of State,Out of State,Family Preservation,0
2012,Out of State,Out of State,Investigation,8
2012,Palo Pinto,3-Arlington,Family Preservation,7
2012,Palo Pinto,3-Arlington,Investigation,46
2012,Panola,4-Tyler,Family Preservation,5
2012,Panola,4-Tyler,Investigation,6
2012,Parker,3-Arlington,Family Preservation,6
2012,Parker,3-Arlington,Investigation,39
2012,Pecos,9-Midland,Family Preservation,9
2012,Pecos,9-Midland,Investigation,7
2012,Polk,5-Beaumont,Family Preservation,9
2012,Polk,5-Beaumont,Investigation,36
2012,Potter,1-Lubbock,Family Preservation,26
2012,Potter,1-Lubbock,Investigation,79
